Id,SalePrice
2027,147766.76
2028,155973.42
2029,166569.32
2030,276827.17
2031,260630.66
2032,279963.17
2033,294230.91
2034,161777.27
2035,197435.66
2036,182741.4
2037,189557.22
2038,325586.89
2039,195992.8
2040,375559.04
2041,264292.38
2042,211354.14
2043,160529.05
2044,176051.96
2045,242572.09
2046,156582.62
2047,163561.5
2048,128750.1
2049,138442.16
2050,187566.0
2051,106787.43
2052,145226.4
2053,144383.0
2054,74665.27
2055,148366.34
2056,121352.08
2057,127987.3
2058,221215.0
2059,145681.34
2060,161365.5
2061,185783.5
2062,140798.75
2063,111987.43
2064,144086.5
2065,135316.59
2066,171663.06
2067,128865.08
2068,147766.77
2069,90414.5
2070,106377.76
2071,85957.43
2072,145451.0
2073,137606.1
2074,174663.03
2075,148419.59
2076,125954.66
2077,149245.43
2078,133088.5
2079,138367.5
2080,114221.0
2081,125109.83
2082,144938.32
2083,143037.34
2084,107678.5
2085,134859.51
2086,126101.34
2087,120227.81
2088,119880.99
2089,91625.93
2090,139999.27
2091,124416.96
2092,143953.69
2093,156426.54
2094,133818.9
2095,165584.0
2096,93052.54
2097,93768.04
2098,152069.68
2099,60658.68
2100,136845.9
2101,140069.86
2102,152924.13
2103,102566.23
2104,155434.0
2105,140807.51
2106,86201.88
2107,246266.5
2108,118572.58
2109,113749.32
2110,119492.4
2111,161101.05
2112,140880.68
2113,119104.66
2114,108887.78
2115,158710.0
2116,112572.84
2117,154889.75
2118,124246.12
2119,106807.25
2120,109758.0
2121,118036.71
2122,88027.62
2123,97850.58
2124,204154.21
2125,152979.8
2126,170285.7
2127,152212.8
2128,140978.62
2129,97297.86
2130,155591.36
2131,175742.2
2132,111825.04
2133,112311.63
2134,121634.75
2135,99584.79
2136,98091.27
2137,125897.5
2138,139541.75
2139,158497.6666666667
2140,134341.75
2141,134088.86666666667
2142,134958.89
2143,145735.45
2144,127888.63
2145,130846.47
2146,160023.5
2147,174939.87
2148,127556.58
2149,135874.1
2150,248885.72
2151,137889.0
2152,184137.72
2153,163730.5
2154,115659.32
2155,121767.99
2156,227631.99
2157,226314.87
2158,236973.88
2159,215744.84
2160,166097.1
2161,259020.92
2162,392020.02
2163,333525.19
2164,246131.35
2165,177043.5
2166,143980.1
2167,201639.86
2168,209226.25
2169,195843.65
2170,211257.44
2171,147980.53666666668
2172,138798.39
2173,152890.45
2174,239307.56
2175,297269.99
2176,305417.41
2177,255939.01
2178,220380.9
2179,143157.6666666667
2180,199364.36
2181,188481.08
2182,223248.35
2183,178089.25
2184,145384.75
2185,132630.55
2186,150630.85
2187,146352.1666666667
2188,154544.8
2189,168047.26
2190,87254.5
2191,87797.5
2192,102798.83
2193,93975.79
2194,98855.5
2195,114641.25
2196,104382.76
2197,103099.48
2198,158654.72
2199,165978.53
2200,124248.4
2201,125753.75
2202,186918.3
2203,170448.07
2204,173369.0
2205,115702.0
2206,138890.05
2207,224998.77
2208,219893.9
2209,201386.34
2210,115196.26333333332
2211,112193.5
2212,106975.33
2213,107646.0
2214,155971.06
2215,97937.43
2216,148952.23
2217,76835.8
2218,101859.8
2219,67107.0
2220,68280.22
2221,288642.86
2222,228742.72
2223,264453.63
2224,215814.11
2225,159670.85
2226,194282.0
2227,187629.32
2228,264757.89
2229,235034.47
2230,161433.64
2231,198205.86
2232,177161.7
2233,170556.9
2234,260855.34
2235,192874.18
2236,277117.54
2237,352318.75
2238,188041.63
2239,136315.8
2240,157526.69
2241,147192.27
2242,143133.4
2243,142546.56
2244,93254.33
2245,92981.0
2246,139158.36
2247,95603.0
2248,124890.0
2249,125306.0
2250,141409.66666666666
2251,146437.77
2252,185508.46
2253,148489.69
2254,181666.64
2255,191786.0
2256,179642.7
2257,182130.58
2258,163816.92
2259,181793.0
2260,148697.0
2261,181972.0
2262,205475.12
2263,299729.98
2264,432777.1
2265,162081.09
2266,283867.42
2267,339398.01
2268,331310.19
2269,165308.17
2270,178865.65
2271,247213.27
2272,203126.5
2273,166194.0
2274,168861.0
2275,176598.5
2276,178784.01
2277,196546.64
2278,162537.75
2279,118001.33
2280,112960.23
2281,178726.64
2282,170517.66
2283,101638.5
2284,109702.12
2285,153723.91
2286,130526.49
2287,312403.13
2288,252400.39
2289,341061.26
2290,375260.33
2291,292581.25
2292,353127.55
2293,402308.92
2294,353385.58
2295,386106.16
2296,281532.98
2297,260087.13
2298,303299.29
2299,358948.14
2300,304057.54
2301,238520.89
2302,221033.41
2303,243197.54
2304,238216.39
2305,170450.05
2306,177133.55
2307,178007.6
2308,214481.9
2309,271672.92
2310,212778.94
2311,196316.64
2312,175574.55
2313,160987.67
2314,171903.84
2315,163029.62
2316,162085.55
2317,172122.32
2318,172727.17
2319,177107.09
2320,171800.87
2321,242472.99
2322,159730.69
2323,174883.9
2324,163795.62
2325,219845.3
2326,163742.92
2327,212477.76
2328,221781.4
2329,171667.5
2330,180557.6
2331,326937.37
2332,379528.44
2333,300438.29
2334,250118.76
2335,243622.5
2336,319975.9
2337,191617.02
2338,295425.06
2339,239004.81
2340,343591.45
2341,217414.6
2342,240073.88
2343,219516.76
2344,226864.59
2345,237439.46
2346,221120.79
2347,184517.47
2348,221886.56
2349,143923.2
2350,249755.59
2351,244335.95
2352,242912.74
2353,196447.8
2354,136625.75
2355,153928.47
2356,152597.65
2357,187251.56
2358,188148.25
2359,130427.64
2360,122857.5
2361,137486.93
2362,264691.91
2363,145152.14
2364,154009.89
2365,216078.51
2366,182227.65
2367,223025.5
2368,197820.61
2369,218236.79
2370,164457.22
2371,164584.67
2372,196877.97
2373,247251.59
2374,303853.01
2375,245231.06
2376,258401.37
2377,333395.07
2378,130227.08
2379,215381.8
2380,145222.75
2381,161569.09
2382,170662.0
2383,221053.37
2384,240248.65
2385,151416.0
2386,148159.83
2387,135565.83
2388,104014.79
2389,129649.58
2390,135902.0
2391,136976.7
2392,111095.07
2393,173147.38
2394,144759.43
2395,186597.5
2396,149693.91
2397,201901.0
2398,122727.12
2399,69772.93
2400,58935.32
2401,112525.0
2402,139197.34
2403,132207.78
2404,137948.33
2405,155886.5
2406,130000.33
2407,129592.8
2408,132979.39
2409,138465.65
2410,173685.0
2411,127899.83
2412,155664.0
2413,143635.25
2414,127395.42
2415,131739.7
2416,126410.83
2417,134137.05
2418,120632.08
2419,144346.88
2420,126418.16
2421,153873.5
2422,129801.59
2423,124740.25
2424,166220.67
2425,168724.64
2426,127640.8
2427,125628.15
2428,163921.7
2429,112803.15
2430,130495.99
2431,122399.48
2432,134218.3
2433,141535.0
2434,144607.18
2435,156245.65
2436,103493.49
2437,114282.41
2438,127435.5
2439,109428.2
2440,125614.75
2441,116022.45
2442,104511.96
2443,109554.69
2444,122344.93
2445,95037.0
2446,116133.56
2447,218884.45
2448,167666.9
2449,121248.33
2450,162772.0
2451,122754.08
2452,229542.02
2453,96746.0
2454,124812.95
2455,111069.5
2456,142065.34
2457,115731.13
2458,113672.0
2459,109952.03
2460,144815.21
2461,115819.66
2462,129093.84
2463,118084.42
2464,158503.53
2465,134699.62
2466,120524.73
2467,153279.65
2468,103245.59
2469,106537.5
2470,193955.95
2471,192985.4
2472,169972.5
2473,116597.99
2474,116639.5
2475,219132.8
2476,121835.97
2477,133584.25
2478,172190.0
2479,125488.93
2480,132719.79
2481,138651.5
2482,131421.66
2483,118994.58
2484,124912.5
2485,128220.0
2486,155021.59
2487,180512.27
2488,152310.04
2489,152453.5
2490,152352.5
2491,91388.51
2492,176639.82
2493,134814.14
2494,174614.5
2495,106980.55
2496,204617.59
2497,162530.5
2498,119003.32
2499,93401.5
2500,128007.28
2501,132861.93
2502,149687.25
2503,111365.69
2504,197981.77
2505,223731.96
2506,242480.76
2507,328746.91
2508,247123.96
2509,213116.68
2510,230286.06
2511,184042.94
2512,216868.37
2513,210281.44
2514,232170.15
2515,150370.71
2516,151918.86
2517,132533.49
2518,148274.0
2519,233450.22
2520,202121.1
2521,192255.1
2522,217053.48
2523,136451.0
2524,140351.29
2525,142970.09
2526,145723.71
2527,121351.83
2528,129629.16666666669
2529,131481.43
2530,104865.93
2531,234300.4
2532,223989.89
2533,198021.28
2534,247455.54
2535,316305.67
2536,237892.44
2537,229274.67
2538,181713.38
2539,184649.43
2540,164931.86
2541,177017.85
2542,155469.32
2543,134277.58
2544,136905.67
2545,130161.59
2546,145835.47
2547,142580.86666666667
2548,164157.61
2549,161985.46
2550,317804.35
2551,137554.19
2552,119447.83
2553,88699.5
2554,122600.98
2555,102057.5
2556,105087.32
2557,116141.83333333334
2558,169610.82
2559,135985.21
2560,124947.5
2561,132001.5
2562,129159.12
2563,141624.86
2564,155239.5
2565,121869.0
2566,150878.71
2567,137601.25
2568,193825.49
2569,183124.09
2570,121249.78333333333
2571,161382.47
2572,185434.8
2573,241398.63
2574,297347.51
2575,126421.25
2576,146127.81
2577,167035.0
2578,102356.8
2579,77792.33
2580,133838.17
2581,126263.09
2582,119089.8
2583,275575.42
2584,161422.66
2585,181814.94
2586,196460.75
2587,207314.82
2588,153470.33666666667
2589,146368.08666666667
2590,224363.38
2591,206282.0
2592,224471.61
2593,240478.29
2594,179025.06
2595,200240.31
2596,309718.88
2597,163922.87
2598,262769.68
2599,307195.6
2600,154024.85
2601,131685.6
2602,86909.93
2603,95196.0
2604,82247.0
2605,85338.93
2606,141131.62666666668
2607,176490.44
2608,186507.0
2609,160457.01
2610,115991.66
2611,169720.18
2612,159043.85
2613,127974.5
2614,128853.0
2615,155787.09
2616,141562.0
2617,185969.22
2618,195727.0
2619,240427.1
2620,186194.0
2621,180495.92
2622,175195.05
2623,241430.58
2624,254684.12
2625,322035.68
2626,163704.33
2627,190384.35
2628,373681.42
2629,506199.39
2630,347183.94
2631,393611.15
2632,366036.36
2633,305187.01
2634,343402.8
2635,147057.5
2636,209309.12
2637,168490.8
2638,242031.5
2639,178616.0
2640,153419.0
2641,114509.59
2642,188345.56
2643,111101.52
2644,129254.37
2645,96182.0
2646,91144.0
2647,101601.0
2648,145397.70333333334
2649,145712.34
2650,148803.15
2651,155579.18
2652,406900.64
2653,253548.0
2654,243994.71
2655,328401.9
2656,294709.96
2657,346723.12
2658,258702.03
2659,284443.82
2660,294653.02
2661,312576.14
2662,314448.04
2663,276848.78
2664,272144.42
2665,292438.2
2666,285724.98
2667,154164.1
2668,177723.62
2669,165896.36
2670,281489.0
2671,180061.33
2672,175729.16
2673,187719.45
2674,183622.4
2675,158706.64
2676,185080.33
2677,186621.78
2678,263056.31
2679,256580.83
2680,255417.32
2681,370288.24
2682,298236.59
2683,458453.71
2684,284979.45
2685,325652.27
2686,255960.27
2687,317415.01
2688,235509.02
2689,235558.74
2690,416081.11
2691,180437.4
2692,138592.5
2693,181562.59
2694,141450.32
2695,188829.7
2696,188917.25
2697,189960.3
2698,199553.0
2699,173446.52
2700,167728.36
2701,146618.90333333335
2702,122212.5
2703,159506.46
2704,146351.83
2705,129259.82
2706,118030.5
2707,124544.6
2708,138803.59
2709,118266.83
2710,127683.0
2711,288815.56
2712,346135.7
2713,171702.24
2714,147651.13
2715,167230.35
2716,147029.1
2717,184905.25
2718,225351.7
2719,159035.5
2720,169531.34
2721,145127.0
2722,156119.82
2723,140680.1
2724,128555.0
2725,143369.0
2726,147444.0
2727,162923.0
2728,174990.5
2729,152560.18
2730,142734.93
2731,119837.16
2732,114008.9
2733,158472.5
2734,155152.9
2735,138046.05
2736,140780.49
2737,121876.58
2738,152466.49
2739,161314.5
2740,132964.09
2741,153192.66
2742,151978.5
2743,155645.59
2744,144902.0
2745,136169.5
2746,134371.58
2747,145691.0
2748,120376.07
2749,133532.08
2750,139821.0
2751,129886.08
2752,242888.29
2753,154140.5
2754,210055.26
2755,129144.21
2756,84814.26
2757,77915.94
2758,74452.05
2759,164213.55
2760,146018.13
2761,153579.0
2762,151064.5
2763,208954.4
2764,169040.05
2765,258298.06
2766,160252.68
2767,93034.5
2768,129746.87
2769,137176.59
2770,166077.79
2771,123529.99
2772,129909.0
2773,144844.57
2774,150465.34
2775,135800.01
2776,141974.43
2777,157684.02
2778,133670.28
2779,135825.34
2780,113193.71
2781,103641.18
2782,96620.72
2783,95330.31
2784,132092.6
2785,139062.93
2786,62059.49
2787,118334.58
2788,81258.37
2789,220786.05
2790,100767.04
2791,118464.5
2792,93772.48
2793,167706.53
2794,104950.75
2795,117685.38
2796,102112.37
2797,203715.36
2798,126860.71
2799,115327.34
2800,94728.86
2801,115047.62
2802,147346.0
2803,188264.55
2804,135121.1
2805,103794.29
2806,106062.51
2807,159209.1
2808,149518.59
2809,132072.58
2810,140138.5
2811,152954.06
2812,146212.46666666667
2813,142619.53
2814,170489.0
2815,108546.5
2816,266200.7
2817,134677.33
2818,132551.5
2819,178020.05
2820,137773.19
2821,117393.0
2822,194426.92
2823,219936.3
2824,179215.32
2825,148868.84
2826,133255.75
2827,157328.37
2828,210890.89
2829,180843.32
2830,229737.78
2831,184451.73
2832,217397.88
2833,266741.48
2834,221514.99
2835,219418.62
2836,201508.12
2837,166532.14
2838,142084.5
2839,168051.89
2840,197246.01
2841,204007.25
2842,216134.74
2843,149397.25
2844,162328.42
2845,123704.83
2846,210812.33
2847,199991.28
2848,216277.09
2849,217865.28
2850,273334.0
2851,244470.9
2852,215303.21
2853,236950.14
2854,141347.01666666666
2855,206062.3
2856,216184.62
2857,188390.25
2858,180740.17
2859,126424.79
2860,125522.16
2861,150395.59
2862,188791.65
2863,124621.16666666669
2864,264488.18
2865,140349.09333333335
2866,145432.985
2867,89305.9
2868,121652.53
2869,127734.13
2870,165976.5
2871,130520.98
2872,57152.91
2873,107709.47
2874,156414.59
2875,130518.91
2876,159723.41
2877,149325.6
2878,163630.47
2879,152379.5
2880,120159.34
2881,157426.17
2882,164916.5
2883,182337.03
2884,171303.45
2885,168380.76
2886,197588.24
2887,114916.26
2888,119821.75
2889,70825.22
2890,76493.11
2891,161569.73
2892,73525.11
2893,110592.99
2894,60258.33
2895,299186.58
2896,274033.17
2897,187660.0
2898,177018.62
2899,226169.82
2900,161260.5
2901,197529.82
2902,186905.45
2903,342253.68
2904,328311.37
2905,136478.12
2906,193710.28
2907,118991.12
2908,126626.83
2909,137636.97
2910,82515.0
2911,85950.93
2912,158377.59
2913,88344.5
2914,79315.93
2915,77442.93
2916,86331.93
2917,155010.51
2918,113588.66666666669
2919,221189.59
